District,Type,X12..Women.who.are.literate....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,state
Jhalawar,Total,-1.2450316898168772,-0.46730120011680154,0.5562209950786713,0.30003225165045155,0.27941968581559296,0.8139061120161954,0.5245591142063175,0.14527824738398618,-1.111209053985464,0.18667102021372206,1.465562937213734,1.5125857180437512,1.2173117831102132,1.3330514557800588,RJ
Udaipur,Total,-1.1999925237071065,-0.16663064440252762,-1.1477770109376015,-1.2794697686279226,-0.9693420836596373,-1.0706717269997328,-0.8401315500026697,-1.570472812024448,-0.8237618538027615,1.1401953324412593,1.2177571815066535,0.9002906880672288,1.6275910062023364,1.4930607487147172,RJ
Pratapgarh,Total,-1.5367469041586241,-0.045906860668766133,0.6498357003474665,0.04338084907164615,0.07443935216523082,0.22291568475722573,-0.15666578221327548,-0.37488935259693507,-1.147879272938813,1.0197395010664432,2.2950600984226988,1.8066801812608206,1.8519224732984454,1.2810002400061336,RJ
North District,Total,1.2245004334942529,-0.4824865817185325,0.9085909531128998,1.2014937896338567,1.3373609473202557,1.4573291500585972,1.5284694878772964,1.9074319230902772,1.1244913918800006,-1.2264074722168967,-0.1673465688139764,0.04211340195840256,-1.2784824097537206,0.5799153460635126,SK
West District,Total,1.134422101274711,-0.6191550161341116,0.6035542730235666,0.6853628698472788,1.0811355302573038,0.7008014801833641,1.287575815623657,1.1856134473458277,0.876080231228282,0.6158581841038234,-0.7933821621792329,-0.6087513936859321,-1.5514332442432828,0.18149863273223368,SK
South District,Total,1.279933253321663,0.05659446514291798,0.9085909531128998,1.3711806673719087,1.2969043025208427,1.4573291500585972,1.5340716663017995,1.5236078129721975,1.3847316554198958,-0.3457639991405087,-0.27168583437485255,0.06621950550078545,-1.0567098567309512,0.36785483735492847,SK
East District,Total,1.390798892976484,-1.2341629710042175,0.7928873848031536,0.9964554790337091,0.7709679201284664,0.7307629720596104,0.9626494670024698,1.3803898614356003,1.8342375651706242,-1.2365298109878897,-1.13248477525208,-0.5846452901435492,-1.8499732194662413,-0.3968482092002677,SK
Adilabad,Total,-1.228401843868654,0.5273412947965791,-0.28000024861449974,0.5298165652540646,0.2248032153363846,0.2813405939159072,0.4920664793441989,0.8991775442726335,-0.4960957038002568,0.21096463326410467,0.19784086064908993,-0.6569636007706974,0.24833632067226752,0.7662715506862069,TG
Nizamabad,Total,-0.5978535183318614,0.3147459523723452,0.9085909531128998,0.027826218612324736,0.7777106942617026,0.6708399883071168,0.6657340105037987,0.8877201081497056,-0.6735322471229127,0.0388848741572246,0.18479845245398024,-0.48822087597401825,0.2909848885612616,0.644176106278235,TG
Karimnagar,Total,0.032694807204930613,1.3017957564848606,0.9085909531128998,1.1661423567717621,0.9327944993261208,1.07532012863645,1.181134425558096,0.7903319011048193,-0.8982852019982769,-1.206162794674911,-0.1673465688139764,-0.295372047634956,-0.6387538914188093,-0.24262238468493408,TG
Medak,Total,-0.6948609530298299,1.0892004140606262,0.5719987543936359,1.1732126433441807,0.7777106942617026,0.9854356530077092,0.9458429317289602,0.8934488262111699,0.16633405793765862,-0.28502996651455076,0.015247145917556536,-0.8257063255673768,0.35069288360585354,0.7469933226217904,TG
Hyderabad,Total,0.8295415922239541,-0.9760114837747903,0.9085909531128998,0.42376226666778166,0.7911962425281739,0.7831955828430426,0.8394015416633985,0.8075180552892116,1.8460666680588014,-2.0766839289803065,-0.8455517949596709,-0.7533880149402286,-1.3723092591095074,-0.06269225608371161,TG
Rangareddy,Total,0.5593065955653292,-0.5508207989263222,0.372147136404074,0.07731822461925697,1.0002222406584766,0.8056667017502276,0.36881855400512764,0.6356565134452951,-0.4960957038002568,-1.0138383580260446,-0.7542549375939043,-1.2837222928726493,-0.6046350371076139,-0.49323934952235127,TG
Mahbubnagar,Total,-1.4293458157430163,-0.18637164048477803,0.9085909531128998,-1.2448253644230707,0.5214852771987506,0.3562443236065244,-0.9252846620551186,0.8361616455965311,-0.34231736625395504,0.08949656801218946,-0.25864342617974284,-0.6087513936859321,0.13745004416088313,0.5477849659561513,TG
Nalgonda,Total,-0.7087191579866822,1.7118010597315976,0.47733219850384384,0.38841083380568736,0.04949108787225981,0.44612879923526527,0.08310745435546243,1.2830016543907141,-0.4251210864711944,-0.7405352112092344,0.328264942600185,-0.24715984055019063,0.10333118984968799,0.8498105389653459,TG
Warangal,Total,0.07426942207548895,-0.1484081864804505,0.6771838164934058,-0.4176018354500634,0.39337256866727416,1.2925409447392393,0.4920664793441989,1.7470278173692886,-0.47243749802390267,-0.9733490029420725,-0.519491590081933,-0.46411477243163535,-0.32315448904025285,0.4578199016555397,TG
Khammam,Total,-0.5285624935475985,-0.13322280487871957,0.9085909531128998,-0.04994693368428235,0.3798870204008028,0.7307629720596104,0.3856250892786372,1.2600867821448583,0.4620616301420852,-0.9834713417130656,-0.897721427740109,-0.8739185326521424,-0.9117047259083714,1.0490188956309858,TG
Thiruvallur,Total,1.1898549211021214,1.0360515784545679,0.6666653102834293,0.9469634730267769,0.5012569547990431,0.5509940208021298,0.8057884711163794,0.20027394077403912,1.0771749803272925,-0.6190671459573185,0.35434975899040394,0.7411904046875025,-0.5363973284852233,-0.37756998113585116,TN
Chennai,Total,1.5501682499802887,0.5577120580000412,0.8244429034330842,1.7459058557101081,1.310389850787313,0.6633496153380555,1.0466821433700182,0.011226244745731024,0.3910870128130228,-0.538088435789375,-0.3238554671552904,1.199206371992775,-1.3381904047983122,-0.7310041623168242,TN
Kancheepuram,Total,0.9958400517061854,0.7323439464199478,0.08814746873469492,0.43790283981261857,0.20457489293667802,-0.7298597569074248,0.32400112660910196,0.4867098438472335,1.7987502565060929,-1.1353064232779602,-0.8716366113498899,-1.1390856716183528,-1.432017254154099,-0.6860216301665184,TN
Vellore,Total,0.8226124897455281,1.2410542300779361,0.25644356809432617,0.7914171684335617,0.9530228217258273,0.22890798313247498,0.6937449026263148,0.8533477997809226,3.194584397310986,-0.7304128724382413,0.9021309031850032,1.0545697507384786,-0.024614513817294265,-0.3518656770499623,TN
Tiruvannamalai,Total,0.261355188992998,1.5447618621125563,0.3405916177741418,0.918682326737102,0.2517743118693273,0.034158285936870716,0.6097122262587664,1.5006929407263416,2.2837434749213523,-1.185918117132925,1.8281418850377784,2.669678688078123,0.15450947131648102,0.13009002456045551,TN
Viluppuram,Total,0.1158440369460463,-0.2091497128873746,0.4352581736639353,0.826768601295656,0.7170257270625819,0.09408126968936426,0.5536904420137341,0.4867098438472335,2.449350915355831,-0.44698738685043804,-0.5586188146672616,-1.11497956807597,-0.365803056929247,0.07868141638867779,TN
Salem,Total,0.6147394153927395,0.11733599154984205,0.6140727792335444,0.6358708638403475,0.4068581169337455,0.4985614100186975,0.559292620438237,0.435151381294059,2.4966673269085398,-0.9328596478581007,0.25001049342952775,0.18675002321269926,-0.9117047259083714,-0.3582917530714346,TN
Namakkal,Total,0.6216685178711653,0.9449392888441817,0.6666653102834293,0.21165366949521577,0.5012569547990431,0.08659089672030296,0.4416468735236695,0.045598553114514426,3.1236097799819236,-1.1150617457359742,-0.7281701212036853,-0.7533880149402286,-1.2699526961759218,-0.4289785893076289,TN
Erode,Total,0.37222082864781925,1.4384641909004392,0.9085909531128998,1.7388355691376898,1.1553060457228947,0.6408784964308695,1.6068999858203412,0.40077907292527515,2.1536233431514047,-1.0745723906520022,-0.5586188146672616,-0.36769035826210444,-1.432017254154099,-0.3133092209211288,TN
The Nilgiris,Total,1.2452877409295315,1.8940256389523695,0.9085909531128998,1.0954394910475735,1.3643320438531985,0.7307629720596104,1.0018647159739926,1.2257144737760752,2.603129252902133,-0.31539698282752937,1.358615190013836,2.2839810313999998,-0.18667907179547197,-0.16550947242726752,TN
Dindigul,Total,0.4553700583889349,1.6890229873290012,0.5614802481836595,0.9752446193164528,0.9462800475925921,0.8281378206574125,0.7833797574183662,0.3091195839418533,3.194584397310986,-0.5178437582473888,0.7717068212339081,1.0545697507384786,-0.2634464939956612,-0.7824127704886019,TN
Karur,Total,0.8780453095729382,1.37012997369265,0.9085909531128998,1.3428995210822339,1.310389850787313,1.12026236645082,1.3716084919912055,0.9908370332560553,2.6504456644548413,-0.8822479540031358,0.3152225344050753,0.45191716217890954,-0.34021391619585073,-0.18478770049168403,TN
Tiruchirappalli,Total,1.0928474864041529,1.537169171311691,-0.06963012441495993,0.5439571383989015,0.19108934467020666,0.6109170045546233,-0.6787888113769766,0.7616883107974999,2.3428889893622378,-0.6291894847283116,-0.206473793399305,0.13853781612793348,-0.4511001927072351,0.29074192509726143,TN
Perambalur,Total,0.5939521079574608,-0.1711862588830471,0.30903609914421115,0.40962169352294375,0.43382921346668724,0.26635984797778356,0.22876409339254689,0.4867098438472335,4.10542531970062,-1.2365298109878897,-0.3108130589601812,-0.6810697043130803,-0.928764153063969,0.033698884238371946,TN
Ariyalur,Total,0.08119852455391484,1.013273506051971,0.16177701220453417,0.2823565352194044,0.23828876360285595,0.004196794060623414,-0.16338839632267924,1.0252093416248391,2.5439837384612476,0.07937422924119633,-0.03692248686288131,0.11443171258555081,-0.27197620757346014,-0.5639261857585459,TN
Cuddalore,Total,0.7117468500907069,1.1954980852727435,0.319554605354189,0.5580977115437394,0.46754308413286516,0.02666791296780942,-0.2138080021432086,-0.01741734556158841,1.7159465362888535,-0.8113915826061852,-0.11517693603353854,-0.15073542638065948,-0.6728727457300044,-0.17193554844873937,TN
Nagapattinam,Total,0.8780453095729382,0.8917904532381234,-1.973479748420796,-1.0256464806780858,-1.5687747041042805,-1.7934927185141887,-0.8860694130835962,0.2632898394501424,1.7396047420652077,-1.185918117132925,-0.4151523245210573,0.11443171258555081,-0.8519967308637798,-0.8723778347892136,TN
Thiruvarur,Total,1.0443437690551696,0.7095658740173509,0.7823688785931757,0.7984874550059812,0.21806044120314938,1.2326179609867458,0.1783444875720175,0.6012842050765113,3.0171478539883303,-0.7911469050641993,0.19784086064908993,-0.22305373700780773,-0.2805059211512588,-0.2104920045775729,TN
Thanjavur,Total,0.8503288996592328,0.5501193671991756,0.5509617419736816,0.932822899881939,0.865366757993765,0.933003042224277,0.8618102553614118,0.6012842050765113,2.5794710471257787,-1.0340830355680304,-0.02388007866777208,-0.030204908668745683,-0.8519967308637798,-0.0948226361910728,TN
Pudukkottai,Total,0.7463923624828384,-0.011739752064871432,-0.11170414925486849,0.049037078329581124,-0.5506158099857075,-0.27294700579465936,-1.0653391226676994,0.4981672799701614,3.147267985758278,-0.9632266641710797,0.04133196230777546,-0.5364330830587836,-0.6728727457300044,-0.7052998582309353,TN
Sivaganga,Total,1.0027691541846113,0.5045632223939828,0.69822082891336,-0.14893094569814683,0.26525986013579766,0.7157822261214867,-0.19139928844519538,0.028412398930122523,3.2182426030873406,-1.550322312888672,-0.23255860978952392,0.04211340195840256,-0.8690561580193773,-0.2876049168352399,TN
Madurai,Total,0.9265490269219225,0.5956755120043687,0.49836921092379666,0.3247782546539172,0.08994773267167291,-0.2429855139184131,-0.5051212802173763,0.06278470729890592,2.697762076007549,-1.519955296575693,-1.028145509691204,-1.211403982245501,-1.1420069925089393,-0.07554440812665582,TN
Theni,Total,0.5246610831731978,0.7399366372208135,0.21436954325441912,-0.10650922626363306,-0.07862162065921666,-0.15310103828967225,-1.4294807202604094,1.271544218267786,1.6449719189597911,-0.8923702927741289,-0.8585942031547804,-1.018555153906439,-0.928764153063969,-0.37756998113585116,TN
Virudhunagar,Total,0.24056788155771933,1.1043857956623573,-0.5745184224938552,-0.29740696371894254,-0.9349539355801358,-0.0032935789084378793,-0.5275299939153892,1.1684272931614363,2.189110651815936,-0.6393118234993047,-0.3760250999357287,-0.7774941184826112,-0.6131647506854129,-0.27475276479229527,TN
Ramanathapuram,Total,0.6632431327417236,0.2615971167662865,-0.17481518651472983,-0.9832247612435725,-0.0583932982595101,0.16149462641092016,-1.3118349733458414,-0.2752096583274633,3.644090307061714,-1.3883648925527843,-0.46732195730149517,-1.1390856716183528,-0.8775858715971759,-0.40970036124321235,TN
Thoothukkudi,Total,0.8364706947023809,0.38308016958013463,-0.5114073852339938,-1.1953333584161383,-0.9079828390471931,-0.18306253016591956,-1.126963085337235,0.1888165046511116,2.5084964297967165,-1.519955296575693,-1.0672727342765325,-0.6328574972283147,-1.3040715504871168,0.027272808216899615,TN
Tirunelveli,Total,0.6840304401770023,0.3375240247749415,0.025036431474832088,-0.014595500822188039,-0.4090175531877606,0.8356281936264749,-0.8972737699326024,0.24610368526575005,2.1299651373750508,-0.5482107745603677,-1.002060693300985,-1.0426612574488217,-0.8690561580193773,0.387133065419345,TN
Kanniyakumari,Total,1.910481578858456,-0.4141523645107431,0.5930357668135902,0.5227462786816451,-0.43598864972070234,-0.16059141125873355,-0.7460149524710155,0.1544441962823282,3.2182426030873406,-1.924848847415412,-1.5107146129102558,-1.3560406034997976,-1.7134978022214602,-1.1808294838198807,TN
Dharmapuri,Total,0.46229916086736084,1.8408768033463112,-0.1958521989346841,0.3813405472332679,-0.004451105193625623,0.034158285936870716,0.21195755811903735,1.2314431918375388,1.3374152438671876,-1.216285133445904,1.6194633539160261,2.5732542739085926,-0.2805059211512588,0.13009002456045551,TN
Krishnagiri,Total,0.2752133939498508,1.2182761576753398,0.5299247295537288,0.8126280281508191,0.3192020532016831,0.7307629720596104,0.8786167906349213,0.3320344561877084,1.5503390958543748,-1.125184084506967,-0.06300730325310024,0.5001293692636749,-0.8349373037081819,-0.24262238468493408,TN
Coimbatore,Total,0.8780453095729382,2.0155086917662177,0.6666653102834293,1.038877198468222,0.9125661769264142,0.933003042224277,1.1587257118600829,0.10861445179061727,3.0289769568765075,-0.9024926315451217,0.09350159508821378,0.3072805409246131,-0.8519967308637798,-0.8081170745744912,TN
Tiruppur,Total,0.6147394153927395,1.8029133493419838,0.9085909531128998,1.7671167154273657,1.3306181731870206,0.9479837881624006,0.8898211474839279,1.7126555090005056,2.922515030882914,-0.6899235173542696,-0.02388007866777208,0.5724476798908233,-0.6814024593078034,-0.26832668877082294,TN
West Tripura,Total,1.0443437690551696,-0.9987895561773867,-0.5639999162838788,0.0348965051847442,-0.4022747790545244,-0.5875426704952518,0.04389220538394006,0.6184703592609027,-0.4369501893593715,-1.6920350556825734,-0.8325093867645614,-0.36769035826210444,-1.1846555603979334,-0.2490484607064064,TR
South Tripura,Total,0.7463923624828384,-1.241755661805083,-0.49037037281403956,-0.014595500822188039,-0.2741620705230489,-0.5800522975261905,-1.2726197243743191,0.4809811257857699,-0.46060839513572566,-1.1353064232779602,0.11958641147843269,-0.36769035826210444,-0.6046350371076139,-0.26190061274935106,TR
Dhalai,Total,0.1920641642087351,-1.211384898601621,-3.0779229004683795,-0.962013901526316,-0.5641013582521788,-1.3590510863086092,-1.0037151599981637,-0.17209273322111351,-0.046589794049528545,-0.3761310154534873,0.35434975899040394,1.0786758542808612,-0.48521904701843055,-0.3518656770499623,TR
North Tripura,Total,0.891903514529791,-1.3328679514154687,-1.2371843137224068,-0.5307264206087648,-0.793355678782188,-1.2691666106798682,-0.6731866329524733,-0.7907942838592131,-1.0047471279918705,-0.7304128724382413,-0.7542549375939043,-0.8016002220249941,-0.18667907179547197,-1.1936816358628255,TR
Saharanpur,Total,-0.1502334982255235,2.757314583010777,0.06395490445174744,0.1480210903434456,0.10545611317811503,0.39744137493636367,0.48478364739234414,-1.0995721873721167,-0.48190078033444433,0.06925189047020322,-0.2755985568333855,-0.775083508128373,0.2756314041212238,1.2610794043395694,UP
Muzaffarnagar,Total,-0.23546145871016616,1.704208368930732,-0.3094520660024354,0.7426321910838717,-0.45554269470708597,-0.7605702860805776,0.05733743360274792,-2.4509767780714475,-0.2737085695025281,0.46503533641602873,-0.2299501281505021,-0.3315312029485302,0.3378983132391555,1.468641659833123,UP
Bijnor,Total,-0.09480067839811337,1.0003659316905,0.4100137587599911,0.6330427492113796,0.1324272097110568,0.580955512678376,0.6730168424556526,-1.0629083917787479,-0.8273105846692145,0.6452129665397037,0.24218504851246223,-0.18448397133999528,0.7609721066979769,1.0586580096631935,UP
Moradabad,Total,-1.204842895442005,2.562182429428534,-0.6292146547857366,-0.6268823179936613,-0.8742689683810152,-0.500654344054136,-0.31744830299651805,-1.6546849675279671,-0.22639215794981982,0.9002959035687261,-0.5429679248331301,-0.8425805980470448,0.8761232399982604,1.215454264587117,UP
Rampur,Total,-1.5242745196974568,2.1908998492662106,0.7350356006482789,1.1399822964538122,-0.2694421286297835,-0.19055290313498086,0.07190309750645621,-1.0250988525730862,-0.44404765109227773,0.9893724847534646,0.026985313293155077,-0.6352681075825529,0.9818916883629659,1.354257506650917,UP
Jyotiba Phule Nagar,Total,-0.7295064654219614,0.5402488691580505,0.1817621740034902,0.43153958189744235,0.41292661365365774,0.2858348176973444,-0.05414591704486647,-0.7558491036842835,-0.620301284126116,0.8557576129763573,0.2943546812929001,-0.16278847815185082,0.8138563308803293,1.2450142142858889,UP
Meerut,Total,0.17612722850835533,1.1544975549480694,-0.33995573401136936,0.539714966455451,-0.5034163910530581,-0.7628173979712962,-0.3673076909745968,-1.9428394860196008,-0.23585544026036148,-0.09169329598858464,-0.22734164651148023,-0.3218887615315771,0.19459912513213537,1.0278128447601274,UP
Baghpat,Total,0.16504066454287253,2.4687923325778884,0.3710952857830757,0.9745375906592105,0.43113210381339356,-0.06621271184855658,0.9665709918996225,-1.0886876230553355,-0.9243092283522665,-0.04513053764201688,-0.7438210110378166,-1.0739991920539194,0.036799423942857123,1.4705694826395646,UP
Ghaziabad,Total,0.4671495326022588,1.3549445920909187,-0.07068197503595816,-0.1743839773588547,-0.12784387183183668,-0.08943286805264808,0.19459080500307724,-1.4266819886817046,-0.9325896003739904,-0.1524273286145426,-0.8664196480718461,-0.8859715844233337,-0.27879997843569904,0.43211559756965084,UP
Gautum Buddha Nagar,Total,0.43388984070581327,0.7786593603052273,0.18071032338249196,0.5149689634519844,-0.11638115580533606,-0.3590862949388695,-0.03677916392890633,-1.7388971230314865,-0.32930535307696024,-0.40447356401226775,-0.5664442595843276,-0.7485667942317521,-0.38542139815818427,0.7984019307935681,UP
Bulandshahr,Total,-0.6207195565106686,-0.045906860668766133,-0.0023116846711071287,-0.21185649619267474,0.10275900352482037,-0.21527113393288438,-0.17179166395943438,-0.9030771578639054,-0.5185709992877932,0.7049347652885619,-0.5977460392525903,-0.14591420567218305,0.07859502047407149,0.6403204606653514,UP
Aligarh,Total,-0.6158691847757701,1.241813499158023,0.33638421529015183,0.6224373193527508,0.10815322283140873,0.286583854994251,0.2696599958914207,-2.228702517286649,-0.6995562734769022,1.308226156039743,-0.7842524764426562,-1.0691779713454426,0.44878458975053986,0.7007255752671904,UP
Mahamaya Nagar,Total,-0.13013910103808682,0.7399366372208135,-0.12958560981182954,0.2887197931345806,-0.36046957942846447,-0.5852955586045331,-0.02053284649784701,-2.07631861685171,0.14385876245012227,0.8122315562610876,-1.4220262371835113,-1.3439875517286062,-0.1013819360174838,-0.44889942497419294,UP
Mathura,Total,-0.45927146876333563,0.06646496318404306,-0.10644489614988029,-0.1496379743553881,-1.1486998756037035,-0.6070176402148126,-1.269258417319617,-1.661559429201724,-0.48781533177853287,0.46098640090763165,-1.005973415759518,-0.6208044454571234,-0.44001156505609673,0.042052783066286015,UP
Agra,Total,-0.33316180365597714,0.6511021548506869,0.35847307833110287,-0.163778547500226,-0.2202198774571635,0.2146762744912579,-0.2726308756004924,-1.4696473741426839,-0.7717138010947823,0.8557576129763573,-0.7477337334963496,-0.5846452901435492,0.16303918489427935,-0.26832668877082294,UP
Firozabad,Total,-0.23615436895800915,0.29272714904983504,0.04081419078979817,0.21518881278142502,-0.3530525278819044,-0.3605843695326816,-0.11969140461155436,-1.3367411151167217,-0.910114304886454,0.7859134754565054,-1.1650907957398537,-0.9341837915080993,-0.4263640233316186,-0.5575001097370736,UP
Mainpuri,Total,0.3632129954258644,-0.5485429916860625,-0.34205943525336435,-0.06903670742981301,-0.44070859161396775,-0.24448358851222515,-0.5308913009700913,-1.3951740393436531,-0.8698953550666518,1.0409964124855284,-1.191175612130073,-0.9173095190284314,-0.03740908418399237,-0.914147328928783,UP
Budaun,Total,-1.8748871051058267,1.406574889536804,-0.2684298917835251,0.1388297177993014,-1.1911793526430878,-1.0369650486389548,-0.27095022207314134,-1.563025478544545,-0.7717138010947823,1.9115175467909242,-0.06561578489212254,-0.35081608578243645,1.7632134520893379,0.15836475905493366,UP
Bareilly,Total,-1.3399603937713171,1.8780809882705518,-0.943717990464048,0.2823565352194044,-1.0745293601381125,-1.2661704614922435,-0.7224858030881018,-2.451549649877594,-0.6415936693248346,0.9519198313007902,-0.23907981388707877,-0.8642760912351892,0.7814434192846936,1.1852517072861966,UP
Pilibhit,Total,-0.9983556415849011,1.618410962880952,0.5762061568776273,1.3011848303049622,0.048816810458935905,0.19145611828716638,0.6057907013616145,-2.1324600538540555,-0.7504214158960636,1.5430644155267799,0.15610515442473946,0.16264391967031658,0.9520376908406699,1.3876731019625723,UP
Shahjahanpur,Total,-1.1397093321447973,1.344314824969707,-0.0769930787619446,0.4364887824981351,0.09062201008499682,-0.3261286538749981,0.4640555872216827,-1.723429584265534,-0.38608504694021006,1.3193607286878353,0.3934769835757325,-0.41108134463839335,1.827186303922829,1.352972291446623,UP
Kheri,Total,-1.6095024801821,-1.1969587860799762,-0.15377817409477554,-0.32922325329482766,-0.3530525278819044,-0.3403603625162152,-0.19364015981499702,-1.1688896759158298,-0.3068300575894238,1.784988312153512,-0.39689295304790395,-0.16519908850608905,0.6705571427733092,-0.39170734838309,UP
Sitapur,Total,-1.1937563314765225,-0.07551835479214164,-0.42936303679617316,0.08792365447788568,-1.5957458006372227,-0.5725619245571281,-0.8334089358932656,-0.9099516195376619,-0.9645281781720684,2.0461446524451303,-0.8638111664328241,-0.4833996552655416,1.3358748018416167,-0.21113461217972,UP
Hardoi,Total,-0.947080283244547,-1.4087948594241237,-1.1362066541066267,-0.8708072047421123,-1.4426848278127749,-1.4369509651868508,-1.0188410417443228,0.007216142102706287,-1.1348672597618181,1.4458899633252473,-0.7725143090670576,-0.6304468868740765,0.5954956632886794,-0.7277911243060883,UP
Unnao,Total,-0.4599643790111786,-0.3716332960258964,-0.5082518333710005,0.5234533073388874,-0.9767591352061963,-0.9815362886678985,-0.5689861142567132,-0.9013585424454661,-0.7338606718526157,1.0379597108542304,-0.9811928401888097,-1.2089933718912627,0.1169787315741658,-0.78755363130578,UP
Lucknow,Total,0.7997464515667215,-0.25774293401291387,0.14599925288956808,-0.5887027705026,-0.4049718887078191,-0.04598870483208917,-0.08775898759188593,-1.3499171666580885,-0.7799941731165062,0.12796145534196227,1.702934766364727,2.4792404700932997,0.9861565451518657,1.0368093511901886,UP
Rae Bareli,Total,-0.39275208497044367,-0.1286671903982001,0.3816137919930521,0.31346579613804726,-0.004451105193625623,-0.27369604309156587,-0.09504181954373987,-1.1053009054335807,-0.6664347853900064,-0.0066656503122440565,1.4068721003357412,1.8982833747218752,0.7183235388089828,0.28046020346290607,UP
Farrukhabad,Total,-0.09133612715889944,-0.45135654943498393,-1.2214065544074406,-0.5957730570750185,-1.2613042036287379,-1.5275844781124979,-1.1745816019455126,-2.0883489247807834,-0.4215723556047414,1.306201688285544,-1.5889690620809127,-1.3054177860607938,-0.12697107675088032,-1.1030739639600666,UP
Kannauj,Total,-0.5112397373515328,-0.5918213292509958,-0.4956296259190277,-0.3864925745314206,-1.292995242054945,-0.982285325964804,-0.9073576910967083,-1.3184092173200372,-0.8012865583152249,1.433743156800056,-1.0907490690277295,-0.9341837915080993,0.002680569631661973,-0.9257142657674331,UP
Etawah,Total,0.4671495326022588,0.601749664645061,-0.549274007589911,-0.37659417333003414,-1.0360955475786695,-1.0227333399977379,-0.32865265984552466,-1.580784504535083,-0.8486029698679332,1.714131940756561,-1.1950883345886056,-1.2885435135811258,-0.023761542459514555,-1.0182497604766332,UP
Auraiya,Total,0.33480367526431687,-1.5052220325951158,-1.0436437994588297,-1.862061382195237,-1.3907654669868612,-0.992022810824585,-1.598666508680407,-1.0434307503697704,-0.8710782653554696,0.7474485881267325,0.7743153028729299,1.3221475000589271,1.148221103130043,1.5592493317358813,UP
Kanpur Dehat,Total,0.007750038282596004,-0.5181722284826006,0.5046803146497831,0.4824456452188581,-0.6504088671575944,-0.3530939965636203,-0.5460171827162501,-0.4035329429042545,-0.5907285269056733,0.9812746137366697,-0.6760004884232472,-0.4472404999519676,0.2773373468367838,0.6390352454610564,UP
Kanpur Nagar,Total,0.9979187824497133,0.3580242899372786,0.4268433686959539,-0.583046541244665,0.009034443072845734,-0.49316397108507476,-0.046863085093012125,-1.7423343538683647,-0.8450542390014801,0.7464363542496334,0.45608054291225775,0.7532434564586941,0.7609721066979769,1.139626567533744,UP
Jalaun,Total,0.16781230553424348,-1.484721767432779,-0.6670812771416537,-0.8220222273924223,-0.37462940510825876,-0.6474656542477453,-0.39419814741221254,-1.3275751662183792,-1.2413291857554116,0.9519198313007902,1.5086028842575951,1.6186525736302353,1.3947298255284288,1.8554914363257513,UP
Jhansi,Total,0.009135858778280987,-0.20611263656702847,0.7518652105842433,0.6012264596354945,-0.03209647913989128,-0.04149448105065303,-0.04126090666850882,-0.7655879243887722,0.06696959367697135,-0.009702351943542064,0.8577867153216309,0.803866273897698,0.5605238376197046,1.408236545231284,UP
Lalitpur,Total,-0.881253809699497,-0.33139203478130913,0.44893223173690494,0.4301255245829579,-0.16830051663124979,0.158498477223295,-0.4681469026156552,-0.23911873454024068,0.030299374723622395,0.4559252315221347,2.4020078456225966,2.245411265732187,1.3597579998594536,1.2777872019953975,UP
Mahoba,Total,-0.5542001727177761,-0.41187455727048333,0.44998408235790316,0.7171791594231639,-0.6133236094247988,-0.217518245823603,-0.14097968262466637,-0.8612575160152187,-0.6877271705887252,0.8527209113450593,0.427387244883017,-0.2881402165722413,1.2616662937147671,1.396027000790486,UP
Banda,Total,-0.41908267438846325,-0.6070067108527267,0.3279694103221704,-1.6146013521605769,-1.1271229983773496,-0.6317358710127161,-1.2003516226982274,-1.9737745635515056,-0.9751743707714278,1.056179920642018,-0.3434190794479549,-0.21341129559085462,0.7345299946068004,0.43532863558038676,UP
Chitrakoot,Total,-1.1216936657008891,-0.25622439585274076,0.37740638950906213,0.40467249292225,0.34280176266800727,0.14127061939445382,0.23492648965950041,-0.7695980270317969,0.47507364331907986,1.486379318409219,1.6546778560428221,1.6957921049658602,1.6762103735957896,1.0650840856846664,UP
Fatehpur,Total,-0.45372818678059473,-0.777082984792114,-0.4546074517001174,-0.6424369484529833,-0.6396204285444167,-0.6744309969363674,-0.38915618683015946,-1.3321581406675507,-0.7338606718526157,1.6372021660970146,-0.7399082885792838,-0.42313439640958467,0.6398501738932335,-0.7663475804349213,UP
Kaushambi,Total,-1.6212819543954249,-0.6768594662206895,-0.3062965141394422,-0.8340417145655344,-1.4332449440262454,-1.3141088484942387,-1.3616943613239203,-1.1471205472822668,-1.2413291857554116,1.4043883743641765,1.2190614223261642,1.406518862457267,1.6975346575402868,0.7405672466003185,UP
